id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
10,14210,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA KEFARMASIAN,80,ORANG,2018
10,14310,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA KESEHATAN MASYARAKAT,46,ORANG,2018
10,14410,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA PSIKOLOGI KLINIS,0,ORANG,2018
10,14510,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,36,ORANG,2018
10,14610,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA KETEKNISAN MEDIS,197,ORANG,2018
10,14710,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA TEKNIS BIOMEDIKA,0,ORANG,2018
10,14810,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA DOKTER GIGI SPESIALIS,10,ORANG,2018
10,14910,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA BIDAN,953,ORANG,2018
10,15010,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,183,ORANG,2018
11,15111,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA PERAWAT,943,ORANG,2018
11,15211,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA DOKTER GIGI,40,ORANG,2018
11,15311,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA DOKTER UMUM,144,ORANG,2018
11,15411,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA DOKTER  SPESIALIS,36,ORANG,2018
11,15511,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA KESEHATAN LINGKUNGAN,26,ORANG,2018
11,15611,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA KETERAPIAN FISIK,4,ORANG,2018
11,15711,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2018-S2,JUMLAH TENAGA KEFARMASIAN,36,ORANG,2018
